65 0.230578 -0.000268931 -0.00233253 0.35 -0.00353995 0.35 0.348721
66 0.234071 -0.000277141 -0.00236786 0.35 -0.00353993 0.35 0.348721
67 0.237565 -0.000285476 -0.00240319 0.35 -0.00353991 0.35 0.348721
68 0.241058 -0.000293933 -0.00243853 0.35 -0.00353989 0.35 0.348721
69 0.244552 -0.000302514 -0.00247386 0.35 -0.00353987 0.35 0.348721
70 0.248046 -0.000311218 -0.0025092 0.35 -0.00353985 0.35 0.348721
71 0.251539 -0.000320046 -0.00254453 0.35 -0.00353983 0.35 0.348721
72 0.255033 -0.000328998 -0.00257986 0.35 -0.00353981 0.35 0.348721
73 0.258526 -0.000338072 -0.0026152 0.35 -0.00353979 0.35 0.348721
74 0.26202 -0.00034727 -0.00265053 0.35 -0.00353977 0.35 0.348721
75 0.265514 -0.000356592 -0.00268586 0.35 -0.00353975 0.35 0.348721
76 0.269007 -0.000366037 -0.0027212 0.35 -0.00353973 0.35 0.348721
77 0.272501 -0.000375606 -0.00275653 0.35 -0.00353971 0.35 0.348721
78 0.275994 -0.000385298 -0.00279186 0.35 -0.00353969 0.35 0.348721
79 0.279488 -0.000395113 -0.00282719 0.35 -0.00353967 0.35 0.348721
80 0.282981 -0.000405052 -0.00286252 0.35 -0.00353965 0.35 0.348721
81 0.286475 -0.000415114 -0.00289786 0.35 -0.00353963 0.35 0.348721
82 0.289969 -0.0004253 -0.00293319 0.35 -0.00353961 0.35 0.348721
83 0.293462 -0.000435609 -0.00296852 0.35 -0.00353959 0.35 0.348721
84 0.296956 -0.000446041 -0.00300385 0.35 -0.00353957 0.35 0.348721
85 0.300449 -0.000456597 -0.00303918 0.35 -0.00353955 0.35 0.348721
86 0.303943 -0.000467277 -0.00307451 0.35 -0.00353953 0.35 0.348721
87 0.307437 -0.000478079 -0.00310984 0.35 -0.00353951 0.35 0.348721
88 0.31093 -0.000489006 -0.00314517 0.35 -0.00353949 0.35 0.348721
89 0.314424 -0.000500055 -0.0031805 0.35 -0.00353947 0.35 0.348721
90 0.317917 -0.000511228 -0.00321583 0.35 -0.00353945 0.35 0.348721
91 0.321411 -0.000522525 -0.00325116 0.35 -0.00353943 0.35 0.348721
92 0.324905 -0.000533945 -0.00328649 0.35 -0.00353941 0.35 0.348721
93 0.328398 -0.000545488 -0.00332182 0.35 -0.00353939 0.35 0.348721
94 0.331892 -0.000557155 -0.00335715 0.35 -0.00353937 0.35 0.348721
95 0.335385 -0.000568945 -0.00339248 0.35 -0.00353935 0.35 0.348721
96 0.338879 -0.000580859 -0.00342781 0.35 -0.00353933 0.35 0.348721
97 0.342372 -0.000592896 -0.00346314 0.35 -0.00353931 0.35 0.348721
98 0.345866 -0.000605057 -0.00349846 0.35 -0.00353929 0.35 0.348721
99 0.34936 -0.000617341 -0.00353379 0.35 -0.00353927 0.35 0.348721
100 0.352853 -0.000629748 -0.00356912 0.35 -0.00353925 0.35 0.348721
101 0.356347 -0.000642279 -0.00360445 0.35 -0.00353923 0.35 0.348721
102 0.35984 -0.000654933 -0.00363977 0.35 -0.00353921 0.35 0.348721
103 0.363334 -0.000667711 -0.0036751 0.35 -0.00353919 0.35 0.348721
104 0.366828 -0.000680612 -0.00371043 0.35 -0.00353917 0.35 0.348721
105 0.370321 -0.000693636 -0.00374576 0.35 -0.00353915 0.35 0.348721
106 0.373815 -0.000706784 -0.00378108 0.35 -0.00353913 0.35 0.348721
107 0.377308 -0.000720055 -0.00381641 0.35 -0.00353911 0.35 0.348721
108 0.380802 -0.00073345 -0.00385174 0.35 -0.00353909 0.35 0.348721
109 0.384295 -0.000746968 -0.00388706 0.35 -0.00353907 0.35 0.348721
110 0.387789 -0.00076061 -0.00392239 0.35 -0.00353905 0.35 0.348721
111 0.391283 -0.000774375 -0.00395771 0.35 -0.00353903 0.35 0.348721
112 0.394776 -0.000788263 -0.00399304 0.35 -0.00353902 0.35 0.348721
113 0.39827 -0.000802275 -0.00402836 0.35 -0.003539 0.35 0.348721
114 0.401763 -0.00081641 -0.00406369 0.35 -0.00353898 0.35 0.348721
115 0.405257 -0.000830668 -0.00409901 0.35 -0.00353896 0.35 0.348721
116 0.408751 -0.00084505 -0.00413434 0.35 -0.00353894 0.35 0.348721
117 0.412244 -0.000859556 -0.00416966 0.35 -0.00353892 0.35 0.348721
118 0.415738 -0.000874185 -0.00420499 0.35 -0.0035389 0.35 0.348721
119 0.419231 -0.000888937 -0.00424031 0.35 -0.00353888 0.35 0.348721
120 0.422725 -0.000903813 -0.00427564 0.35 -0.00353886 0.35 0.348721
121 0.426218 -0.000918812 -0.00431096 0.35 -0.00353884 0.35 0.348721
122 0.429712 -0.000933934 -0.00434628 0.35 -0.00353882 0.35 0.348721
123 0.433206 -0.00094918 -0.00438161 0.35 -0.0035388 0.35 0.348721
124 0.436699 -0.000964549 -0.00441693 0.35 -0.00353878 0.35 0.348721
125 0.440193 -0.000980042 -0.00445225 0.35 -0.00353876 0.35 0.348721
126 0.443686 -0.000995658 -0.00448757 0.35 -0.00353874 0.35 0.348721
127 0.44718 -0.0010114 -0.0045229 0.35 -0.00353872 0.35 0.348721
128 0.450673 -0.00102726 -0.00455822 0.35 -0.0035387 0.35 0.348721
129 0.454167 -0.00104325 -0.00459354 0.35 -0.00353868 0.35 0.348721
130 0.457661 -0.00105936 -0.00462886 0.35 -0.00353866 0.35 0.348721
131 0.461154 -0.00107559 -0.00466419 0.35 -0.00353864 0.35 0.348721
132 0.464648 -0.00109195 -0.00469951 0.35 -0.00353862 0.35 0.348721
133 0.468141 -0.00110843 -0.00473483 0.35 -0.0035386 0.35 0.348721
134 0.471635 -0.00112503 -0.00477015 0.35 -0.00353858 0.35 0.348721
135 0.475128 -0.00114176 -0.00480547 0.35 -0.00353856 0.35 0.348721
136 0.478622 -0.00115861 -0.00484079 0.35 -0.00353854 0.35 0.348721
137 0.482116 -0.00117558 -0.00487611 0.35 -0.00353852 0.35 0.348721
138 0.485609 -0.00119268 -0.00491143 0.35 -0.0035385 0.35 0.348721
139 0.489103 -0.0012099 -0.00494675 0.35 -0.00353848 0.35 0.348721
140 0.492596 -0.00122724 -0.00498207 0.35 -0.00353846 0.35 0.348721
