1 2.91004 0 0 0 1 0.172549
1 2.91004 0 0 0 1 0.172549
1 2.91004 0 0 0 1 0.172549
1 3.91583 -0.0796254 -0.0313262 -0.00468935 1 0.0258571
1 3.91583 -0.0796254 -0.0313262 -0.00468935 1 0.0258571
1 2.91853 -0.0752691 0.0015765 0.0561539 1 0.171136
1 1.96931 -0.113371 0.0204062 0.109357 1 0.353586
1 1.08358 -0.162476 0.0371294 0.179068 1 0.583822
1 0.262164 -0.15451 0.0766105 0.277972 1 0.880451
1 -0.356119 -0.164439 0.124007 0.35765 0.841012 1
1 -0.356119 -0.164439 0.124007 0.35765 0.841012 1
1 -0.356119 -0.164439 0.124007 0.35765 0.841012 1
1 -0.356119 -0.164439 0.124007 0.35765 0.841012 1
1 -0.398166 -0.132633 0.181312 0.350187 0.823894 1
1 -0.398166 -0.132633 0.181312 0.350187 0.823894 1
1 -0.398166 -0.132633 0.181312 0.350187 0.823894 1
1 -0.204064 -0.155512 0.247416 0.282486 0.905695 1
1 -0.204064 -0.155512 0.247416 0.282486 0.905695 1
1 0.229015 -0.126696 0.256901 0.188953 1 0.894772
1 0.229015 -0.126696 0.256901 0.188953 1 0.894772
1 0.229015 -0.126696 0.256901 0.188953 1 0.894772
1 0.393391 -0.15006 0.269707 0.140194 1 0.825822
1 0.393391 -0.15006 0.269707 0.140194 1 0.825822
1 0.419483 -0.165209 0.297566 0.121506 1 0.815336
1 0.419483 -0.165209 0.297566 0.121506 1 0.815336
1 0.419483 -0.165209 0.297566 0.121506 1 0.815336
1 0.3947 -0.149672 0.297116 0.126454 1 0.825293
1 0.3947 -0.149672 0.297116 0.126454 1 0.825293
1 0.3947 -0.149672 0.297116 0.126454 1 0.825293
1 0.409855 -0.0907637 0.29231 0.142579 1 0.819191
1 0.409855 -0.0907637 0.29231 0.142579 1 0.819191
1 0.409855 -0.0907637 0.29231 0.142579 1 0.819191
1 0.445859 -0.00124699 0.294997 0.164043 1 0.804857
1 0.445859 -0.00124699 0.294997 0.164043 1 0.804857
1 0.445859 -0.00124699 0.294997 0.164043 1 0.804857
1 0.447539 0.0952272 0.301461 0.198612 1 0.804194
1 0.447539 0.0952272 0.301461 0.198612 1 0.804194
1 0.447539 0.0952272 0.301461 0.198612 1 0.804194
1 0.535113 0.216027 0.300932 0.244536 1 0.77028
1 0.535113 0.216027 0.300932 0.244536 1 0.77028
1 0.535113 0.216027 0.300932 0.244536 1 0.77028
1 0.557408 0.327698 0.332682 0.292619 1 0.761848
1 0.557408 0.327698 0.332682 0.292619 1 0.761848
1 0.557408 0.327698 0.332682 0.292619 1 0.761848
1 0.557408 0.327698 0.332682 0.292619 1 0.761848
1 0.87308 0.44291 0.323343 0.356441 1 0.650544
1 0.87308 0.44291 0.323343 0.356441 1 0.650544
1 0.87308 0.44291 0.323343 0.356441 1 0.650544
1 1.34071 0.530689 0.311141 0.430761 1 0.509294
1 1.34071 0.530689 0.311141 0.430761 1 0.509294
1 1.40236 0.581537 0.278294 0.512374 1 0.492456
1 1.40236 0.581537 0.278294 0.512374 1 0.492456
1 0.911616 0.600635 0.240916 0.604794 1 0.637912
1 0.911616 0.600635 0.240916 0.604794 1 0.637912
1 0.599164 0.619799 0.195035 0.676734 1 0.746272
1 0.599164 0.619799 0.195035 0.676734 1 0.746272
1 0.245486 0.659038 0.208466 0.761544 1 0.887629
1 0.245486 0.659038 0.208466 0.761544 1 0.887629
1 0.245486 0.659038 0.208466 0.761544 1 0.887629
1 0.180546 0.692207 0.201244 0.811204 1 0.916108
1 0.180546 0.692207 0.201244 0.811204 1 0.916108
