378
-1.0702 -9.86115
-1.13825 -9.95543
-1.16188 -9.99317
-1.15943 -9.97833
-1.14622 -9.94651
-1.16134 -9.97904
-1.12316 -9.87838
-1.08807 -9.77662
-1.06104 -9.72937
-1.04422 -9.68999
-0.989795 -9.60078
-0.925346 -9.5225
-0.855534 -9.44151
-0.784611 -9.36807
-0.718342 -9.30151
-0.651404 -9.23856
-0.581325 -9.16118
-0.502958 -9.10299
-0.429328 -9.04389
-0.353773 -8.97612
-0.280668 -8.92218
-0.204727 -8.85692
-0.126071 -8.79782
-0.0435491 -8.73936
0.0494504 -8.67676
0.118628 -8.62366
0.148372 -8.60445
0.177193 -8.58855
0.192212 -8.5718
0.2209 -8.49921
0.237703 -8.48564
0.254313 -8.47067
0.276626 -8.45825
0.278059 -8.45233
0.287583 -8.4899
0.293106 -8.54473
0.300439 -8.59765
0.312975 -8.61748
0.323316 -8.63767
0.328985 -8.65977
0.323005 -8.67632
0.326296 -8.69123
0.311931 -8.70947
0.298338 -8.72715
0.27779 -8.7414
0.25641 -8.755
0.249753 -8.76558
0.233295 -8.775
0.176144 -8.82004
0.225961 -8.78173
0.310826 -8.72242
0.404423 -8.66877
0.49831 -8.60827
0.561359 -8.55561
0.575463 -8.53568
0.595172 -8.51403
0.616471 -8.49427
0.68619 -8.41906
0.741769 -8.36559
0.798815 -8.32627
0.828825 -8.30765
0.853786 -8.29266
0.850237 -8.29223
0.827338 -8.29487
0.803107 -8.29856
0.804987 -8.2968
0.86147 -8.29474
0.973226 -8.29441
1.08926 -8.27999
1.20702 -8.27334
1.32472 -8.26363
1.40956 -8.25578
1.46323 -8.25617
1.52934 -8.24825
1.56872 -8.24751
1.58718 -8.24337
1.59231 -8.24241
1.59597 -8.24315
1.6085 -8.23982
1.61586 -8.23548
1.62883 -8.22822
1.67752 -8.19836
1.69911 -8.18564
1.67679 -8.19595
1.65743 -8.2076
1.64578 -8.21565
1.627 -8.23133
1.66937 -8.19657
1.69082 -8.17958
1.70566 -8.16973
1.73853 -8.1522
1.79145 -8.12966
1.77635 -8.1377
1.75967 -8.14776
1.84499 -8.09997
1.92619 -8.04693
2.01342 -7.99386
2.09705 -7.94172
2.13788 -7.91877
2.2347 -7.87561
2.26919 -7.8558
2.28819 -7.84664
2.30328 -7.83419
2.37548 -7.76524
2.45207 -7.69374
2.52329 -7.62458
2.5931 -7.56322
2.66584 -7.49443
2.73679 -7.42586
2.81865 -7.35429
2.84512 -7.33009
2.86443 -7.30993
2.92742 -7.21068
2.9835 -7.11892
3.04084 -7.03255
3.09984 -6.9351
3.15331 -6.84267
3.20534 -6.74881
3.26086 -6.65362
3.32123 -6.5647
3.37458 -6.47387
3.42874 -6.38373
3.48369 -6.2937
3.53977 -6.205
3.59241 -6.11375
3.64202 -6.02266
3.66291 -5.98638
3.68161 -5.94126
3.70942 -5.82632
3.73916 -5.71314
3.76979 -5.60495
3.80202 -5.49153
3.83272 -5.38037
3.86245 -5.25977
3.88206 -5.17655
