1 2.91086 0 0 0 1 0.172414
1 2.91086 0 0 0 1 0.172414
1 2.91086 0 0 0 1 0.172414
1 2.91086 0 0 0 1 0.172414
1 4.12371 0.00564019 7.35849e-05 0.0167279 1 0
1 4.12371 0.0242959 0.00110001 0.0778847 1 0
1 4.12371 0.0468137 0.00395104 0.1585 1 0
1 4.12371 0.0674709 0.00843483 0.246919 1 0
1 4.12371 0.0883738 0.014882 0.33329 1 0
1 4.12371 0.108262 0.0231486 0.430048 1 0
1 4.12371 0.126845 0.0330146 0.523393 1 0
1 4.12371 0.144135 0.0443856 0.61664 1 0
1 4.12371 0.161657 0.0585686 0.719202 1 0
1 4.12371 0.176439 0.0731737 0.814985 1 0
1 4.12371 0.188733 0.0877816 0.906476 1 0
1 3.89376 0.199907 0.103991 1.00221 1 0.0286808
1 3.51263 0.207474 0.117133 1.07132 1 0.0800228
1 3.02664 0.216167 0.135494 1.16286 1 0.153428
1 2.54413 0.223626 0.156148 1.26005 1 0.236895
1 2.07394 0.229482 0.178926 1.35237 1 0.330734
1 1.70185 0.233416 0.201787 1.42685 1 0.415731
1 1.3526 0.235947 0.227371 1.49761 1 0.506017
1 1.02875 0.236834 0.256628 1.56355 1 0.600677
1 0.761447 0.236004 0.28629 1.61773 1 0.688261
1 0.526273 0.233529 0.318119 1.66469 1 0.773645
1 0.312934 0.229222 0.353574 1.7061 1 0.858932
1 0.140779 0.223575 0.389378 1.73799 1 0.933976
1 0.0144218 0.216799 0.426243 1.75955 1 0.99303
1 -0.0695458 0.209294 0.463816 1.77179 0.96683 1
1 -0.127637 0.200777 0.504708 1.77794 0.939955 1
1 -0.141998 0.192184 0.545817 1.77535 0.933423 1
1 -0.103137 0.1845 0.584415 1.76331 0.951199 1
1 -0.121868 0.176593 0.625176 1.7617 0.942591 1
1 -0.0989654 0.16916 0.664848 1.75272 0.953127 1
1 -0.0700843 0.161821 0.706055 1.74277 0.966577 1
1 -0.0089322 0.155502 0.744582 1.72795 0.995677 1
1 0.0419551 0.149537 0.784358 1.71532 1 0.979857
1 0.0678387 0.14367 0.82637 1.70712 1 0.967631
1 0.0603656 0.138204 0.86671 1.70478 1 0.971145
